Day;Animals;Grasses;EmptySquares;AvgEnergy;AvgLifeSpan;AvgChildren;MostPopularGenotype
65;1;100;0;38,00;11,60;1,00;7111606662
66;1;100;0;38,00;11,60;1,00;7111606662
67;1;100;0;38,00;11,60;1,00;7111606662
68;1;100;0;38,00;11,60;1,00;7111606662
69;1;100;0;38,00;11,60;1,00;7111606662
70;1;100;0;38,00;11,60;1,00;7111606662
71;1;100;0;38,00;11,60;1,00;7111606662
72;1;100;0;38,00;11,60;1,00;7111606662
73;1;100;0;38,00;11,60;1,00;7111606662
74;1;100;0;38,00;11,60;1,00;7111606662
75;1;100;0;38,00;11,60;1,00;7111606662
76;1;100;0;38,00;11,60;1,00;7111606662
77;1;100;0;38,00;11,60;1,00;7111606662
78;1;100;0;38,00;11,60;1,00;7111606662
79;1;100;0;38,00;11,60;1,00;7111606662
80;1;100;0;38,00;11,60;1,00;7111606662
81;1;100;0;38,00;11,60;1,00;7111606662
82;1;100;0;38,00;11,60;1,00;7111606662
83;1;100;0;38,00;11,60;1,00;7111606662
84;1;100;0;38,00;11,60;1,00;7111606662
85;1;100;0;38,00;11,60;1,00;7111606662
86;1;100;0;38,00;11,60;1,00;7111606662
87;1;100;0;38,00;11,60;1,00;7111606662
88;1;100;0;38,00;11,60;1,00;7111606662
89;1;100;0;38,00;11,60;1,00;7111606662
90;1;100;0;38,00;11,60;1,00;7111606662
91;1;100;0;38,00;11,60;1,00;7111606662
92;1;100;0;38,00;11,60;1,00;7111606662
93;1;100;0;38,00;11,60;1,00;7111606662
94;1;100;0;38,00;11,60;1,00;7111606662
95;1;100;0;38,00;11,60;1,00;7111606662
96;1;100;0;38,00;11,60;1,00;7111606662
97;1;100;0;38,00;11,60;1,00;7111606662
98;1;100;0;38,00;11,60;1,00;7111606662
99;1;100;0;38,00;11,60;1,00;7111606662
100;1;100;0;38,00;11,60;1,00;7111606662
101;1;100;0;38,00;11,60;1,00;7111606662
102;1;100;0;38,00;11,60;1,00;7111606662
103;1;100;0;38,00;11,60;1,00;7111606662
104;1;100;0;38,00;11,60;1,00;7111606662
105;1;100;0;38,00;11,60;1,00;7111606662
106;1;100;0;38,00;11,60;1,00;7111606662
107;1;100;0;38,00;11,60;1,00;7111606662
108;1;100;0;38,00;11,60;1,00;7111606662
109;1;100;0;38,00;11,60;1,00;7111606662
110;1;100;0;38,00;11,60;1,00;7111606662
111;1;100;0;38,00;11,60;1,00;7111606662
112;1;100;0;38,00;11,60;1,00;7111606662
113;1;100;0;38,00;11,60;1,00;7111606662
114;1;100;0;38,00;11,60;1,00;7111606662
115;1;100;0;38,00;11,60;1,00;7111606662
116;1;100;0;38,00;11,60;1,00;7111606662
117;1;100;0;38,00;11,60;1,00;7111606662
118;1;100;0;38,00;11,60;1,00;7111606662
119;1;100;0;38,00;11,60;1,00;7111606662
120;1;100;0;38,00;11,60;1,00;7111606662
121;1;100;0;38,00;11,60;1,00;7111606662
122;1;100;0;38,00;11,60;1,00;7111606662
123;1;100;0;38,00;11,60;1,00;7111606662
124;1;100;0;38,00;11,60;1,00;7111606662
125;1;100;0;38,00;11,60;1,00;7111606662
126;1;100;0;38,00;11,60;1,00;7111606662
127;1;100;0;38,00;11,60;1,00;7111606662
128;1;100;0;38,00;11,60;1,00;7111606662
129;1;100;0;38,00;11,60;1,00;7111606662
130;1;100;0;38,00;11,60;1,00;7111606662
131;1;100;0;38,00;11,60;1,00;7111606662
132;1;100;0;38,00;11,60;1,00;7111606662
133;1;100;0;38,00;11,60;1,00;7111606662
134;1;100;0;38,00;11,60;1,00;7111606662
135;1;100;0;38,00;11,60;1,00;7111606662
136;1;100;0;38,00;11,60;1,00;7111606662
137;1;100;0;38,00;11,60;1,00;7111606662
138;1;100;0;38,00;11,60;1,00;7111606662
139;1;100;0;38,00;11,60;1,00;7111606662
140;1;100;0;38,00;11,60;1,00;7111606662
141;1;100;0;38,00;11,60;1,00;7111606662
142;1;100;0;38,00;11,60;1,00;7111606662
143;1;100;0;38,00;11,60;1,00;7111606662
144;1;100;0;38,00;11,60;1,00;7111606662
145;1;100;0;38,00;11,60;1,00;7111606662
146;1;100;0;38,00;11,60;1,00;7111606662
147;1;100;0;38,00;11,60;1,00;7111606662
148;1;100;0;38,00;11,60;1,00;7111606662
149;1;100;0;38,00;11,60;1,00;7111606662
150;1;100;0;38,00;11,60;1,00;7111606662
151;1;100;0;38,00;11,60;1,00;7111606662
152;1;100;0;38,00;11,60;1,00;7111606662
153;1;100;0;38,00;11,60;1,00;7111606662
154;1;100;0;38,00;11,60;1,00;7111606662
155;1;100;0;38,00;11,60;1,00;7111606662
156;1;100;0;38,00;11,60;1,00;7111606662
157;1;100;0;38,00;11,60;1,00;7111606662
158;1;100;0;38,00;11,60;1,00;7111606662
159;1;100;0;38,00;11,60;1,00;7111606662
160;1;100;0;38,00;11,60;1,00;7111606662
161;1;100;0;38,00;11,60;1,00;7111606662
162;1;100;0;38,00;11,60;1,00;7111606662
163;1;100;0;38,00;11,60;1,00;7111606662
164;1;100;0;38,00;11,60;1,00;7111606662
165;1;100;0;38,00;11,60;1,00;7111606662
166;1;100;0;38,00;11,60;1,00;7111606662
167;1;100;0;38,00;11,60;1,00;7111606662
168;1;100;0;38,00;11,60;1,00;7111606662
169;1;100;0;38,00;11,60;1,00;7111606662
170;1;100;0;38,00;11,60;1,00;7111606662
171;1;100;0;38,00;11,60;1,00;7111606662
172;1;100;0;38,00;11,60;1,00;7111606662
173;1;100;0;38,00;11,60;1,00;7111606662
174;1;100;0;38,00;11,60;1,00;7111606662
175;1;100;0;38,00;11,60;1,00;7111606662
176;1;100;0;38,00;11,60;1,00;7111606662
177;1;100;0;38,00;11,60;1,00;7111606662
178;1;100;0;38,00;11,60;1,00;7111606662
179;1;100;0;38,00;11,60;1,00;7111606662
180;1;100;0;38,00;11,60;1,00;7111606662
181;1;100;0;38,00;11,60;1,00;7111606662
182;1;100;0;38,00;11,60;1,00;7111606662
183;1;100;0;38,00;11,60;1,00;7111606662
184;1;100;0;38,00;11,60;1,00;7111606662
185;1;100;0;38,00;11,60;1,00;7111606662
186;1;100;0;38,00;11,60;1,00;7111606662
187;1;100;0;38,00;11,60;1,00;7111606662
188;1;100;0;38,00;11,60;1,00;7111606662
189;1;100;0;38,00;11,60;1,00;7111606662
190;1;100;0;38,00;11,60;1,00;7111606662
191;1;100;0;38,00;11,60;1,00;7111606662
192;1;100;0;38,00;11,60;1,00;7111606662
193;1;100;0;38,00;11,60;1,00;7111606662
194;1;100;0;38,00;11,60;1,00;7111606662
195;1;100;0;38,00;11,60;1,00;7111606662
196;1;100;0;38,00;11,60;1,00;7111606662
197;1;100;0;38,00;11,60;1,00;7111606662
198;1;100;0;38,00;11,60;1,00;7111606662
199;1;100;0;38,00;11,60;1,00;7111606662
200;1;100;0;38,00;11,60;1,00;7111606662
201;1;100;0;38,00;11,60;1,00;7111606662
202;1;100;0;38,00;11,60;1,00;7111606662
203;1;100;0;38,00;11,60;1,00;7111606662
204;1;100;0;38,00;11,60;1,00;7111606662
205;1;100;0;38,00;11,60;1,00;7111606662
206;1;100;0;38,00;11,60;1,00;7111606662
207;1;100;0;38,00;11,60;1,00;7111606662
208;1;100;0;38,00;11,60;1,00;7111606662
209;1;100;0;38,00;11,60;1,00;7111606662
210;1;100;0;38,00;11,60;1,00;7111606662
211;1;100;0;38,00;11,60;1,00;7111606662
212;1;100;0;38,00;11,60;1,00;7111606662
213;1;100;0;38,00;11,60;1,00;7111606662
214;1;100;0;38,00;11,60;1,00;7111606662
215;1;100;0;38,00;11,60;1,00;7111606662
216;1;100;0;38,00;11,60;1,00;7111606662
217;1;100;0;38,00;11,60;1,00;7111606662
218;1;100;0;38,00;11,60;1,00;7111606662
219;1;100;0;38,00;11,60;1,00;7111606662
220;1;100;0;38,00;11,60;1,00;7111606662
221;1;100;0;38,00;11,60;1,00;7111606662
222;1;100;0;38,00;11,60;1,00;7111606662
223;1;100;0;38,00;11,60;1,00;7111606662
224;1;100;0;38,00;11,60;1,00;7111606662
225;1;100;0;38,00;11,60;1,00;7111606662
226;1;100;0;38,00;11,60;1,00;7111606662
227;1;100;0;38,00;11,60;1,00;7111606662
228;1;100;0;38,00;11,60;1,00;7111606662
229;1;100;0;38,00;11,60;1,00;7111606662
230;1;100;0;38,00;11,60;1,00;7111606662
231;1;100;0;38,00;11,60;1,00;7111606662
232;1;100;0;38,00;11,60;1,00;7111606662
233;1;100;0;38,00;11,60;1,00;7111606662
234;1;100;0;38,00;11,60;1,00;7111606662
235;1;100;0;38,00;11,60;1,00;7111606662
236;1;100;0;38,00;11,60;1,00;7111606662
237;1;100;0;38,00;11,60;1,00;7111606662
238;1;100;0;38,00;11,60;1,00;7111606662
239;1;100;0;38,00;11,60;1,00;7111606662
240;1;100;0;38,00;11,60;1,00;7111606662
241;1;100;0;38,00;11,60;1,00;7111606662
242;1;100;0;38,00;11,60;1,00;7111606662
243;1;100;0;38,00;11,60;1,00;7111606662
244;1;100;0;38,00;11,60;1,00;7111606662
245;1;100;0;38,00;11,60;1,00;7111606662
246;1;100;0;38,00;11,60;1,00;7111606662
247;1;100;0;38,00;11,60;1,00;7111606662
248;1;100;0;38,00;11,60;1,00;7111606662
249;1;100;0;38,00;11,60;1,00;7111606662
250;1;100;0;38,00;11,60;1,00;7111606662
251;1;100;0;38,00;11,60;1,00;7111606662
252;1;100;0;38,00;11,60;1,00;7111606662
253;1;100;0;38,00;11,60;1,00;7111606662
254;1;100;0;38,00;11,60;1,00;7111606662
255;1;100;0;38,00;11,60;1,00;7111606662
256;1;100;0;38,00;11,60;1,00;7111606662
257;1;100;0;38,00;11,60;1,00;7111606662
258;1;100;0;38,00;11,60;1,00;7111606662
259;1;100;0;38,00;11,60;1,00;7111606662
260;1;100;0;38,00;11,60;1,00;7111606662
261;1;100;0;38,00;11,60;1,00;7111606662
262;1;100;0;38,00;11,60;1,00;7111606662
263;1;100;0;38,00;11,60;1,00;7111606662
264;1;100;0;38,00;11,60;1,00;7111606662
265;1;100;0;38,00;11,60;1,00;7111606662
266;1;100;0;38,00;11,60;1,00;7111606662
267;1;100;0;38,00;11,60;1,00;7111606662
268;1;100;0;38,00;11,60;1,00;7111606662
269;1;100;0;38,00;11,60;1,00;7111606662
270;1;100;0;38,00;11,60;1,00;7111606662
271;1;100;0;38,00;11,60;1,00;7111606662
272;1;100;0;38,00;11,60;1,00;7111606662
273;1;100;0;38,00;11,60;1,00;7111606662
274;1;100;0;38,00;11,60;1,00;7111606662
275;1;100;0;38,00;11,60;1,00;7111606662
276;1;100;0;38,00;11,60;1,00;7111606662
277;1;100;0;38,00;11,60;1,00;7111606662
278;1;100;0;38,00;11,60;1,00;7111606662
279;1;100;0;38,00;11,60;1,00;7111606662
280;1;100;0;38,00;11,60;1,00;7111606662
281;1;100;0;38,00;11,60;1,00;7111606662
282;1;100;0;38,00;11,60;1,00;7111606662
283;1;100;0;38,00;11,60;1,00;7111606662
284;1;100;0;38,00;11,60;1,00;7111606662
285;1;100;0;38,00;11,60;1,00;7111606662
286;1;100;0;38,00;11,60;1,00;7111606662
287;1;100;0;38,00;11,60;1,00;7111606662
288;1;100;0;38,00;11,60;1,00;7111606662
289;1;100;0;38,00;11,60;1,00;7111606662
290;1;100;0;38,00;11,60;1,00;7111606662
291;1;100;0;38,00;11,60;1,00;7111606662
292;1;100;0;38,00;11,60;1,00;7111606662
293;1;100;0;38,00;11,60;1,00;7111606662
294;1;100;0;38,00;11,60;1,00;7111606662
295;1;100;0;38,00;11,60;1,00;7111606662
296;1;100;0;38,00;11,60;1,00;7111606662
297;1;100;0;38,00;11,60;1,00;7111606662
298;1;100;0;38,00;11,60;1,00;7111606662
299;1;100;0;38,00;11,60;1,00;7111606662
300;1;100;0;38,00;11,60;1,00;7111606662
301;1;100;0;38,00;11,60;1,00;7111606662
302;1;100;0;38,00;11,60;1,00;7111606662
303;1;100;0;38,00;11,60;1,00;7111606662
304;1;100;0;38,00;11,60;1,00;7111606662
305;1;100;0;38,00;11,60;1,00;7111606662
306;1;100;0;38,00;11,60;1,00;7111606662
307;1;100;0;38,00;11,60;1,00;7111606662
308;1;100;0;38,00;11,60;1,00;7111606662
309;1;100;0;38,00;11,60;1,00;7111606662
310;1;100;0;38,00;11,60;1,00;7111606662
311;1;100;0;38,00;11,60;1,00;7111606662
312;1;100;0;38,00;11,60;1,00;7111606662
313;1;100;0;38,00;11,60;1,00;7111606662
314;1;100;0;38,00;11,60;1,00;7111606662
315;1;100;0;38,00;11,60;1,00;7111606662
316;1;100;0;38,00;11,60;1,00;7111606662
317;1;100;0;38,00;11,60;1,00;7111606662
318;1;100;0;38,00;11,60;1,00;7111606662
319;1;100;0;38,00;11,60;1,00;7111606662
320;1;100;0;38,00;11,60;1,00;7111606662
321;1;100;0;38,00;11,60;1,00;7111606662
322;1;100;0;38,00;11,60;1,00;7111606662
323;1;100;0;38,00;11,60;1,00;7111606662
324;1;100;0;38,00;11,60;1,00;7111606662
325;1;100;0;38,00;11,60;1,00;7111606662
326;1;100;0;38,00;11,60;1,00;7111606662
327;1;100;0;38,00;11,60;1,00;7111606662
328;1;100;0;38,00;11,60;1,00;7111606662
329;1;100;0;38,00;11,60;1,00;7111606662
330;1;100;0;38,00;11,60;1,00;7111606662
331;1;100;0;38,00;11,60;1,00;7111606662
332;1;100;0;38,00;11,60;1,00;7111606662
333;1;100;0;38,00;11,60;1,00;7111606662
334;1;100;0;38,00;11,60;1,00;7111606662
335;1;100;0;38,00;11,60;1,00;7111606662
336;1;100;0;38,00;11,60;1,00;7111606662
337;1;100;0;38,00;11,60;1,00;7111606662
338;1;100;0;38,00;11,60;1,00;7111606662
339;1;100;0;38,00;11,60;1,00;7111606662
340;1;100;0;38,00;11,60;1,00;7111606662
341;1;100;0;38,00;11,60;1,00;7111606662
342;1;100;0;38,00;11,60;1,00;7111606662
343;1;100;0;38,00;11,60;1,00;7111606662
344;1;100;0;38,00;11,60;1,00;7111606662
345;1;100;0;38,00;11,60;1,00;7111606662
346;1;100;0;38,00;11,60;1,00;7111606662
347;1;100;0;38,00;11,60;1,00;7111606662
348;1;100;0;38,00;11,60;1,00;7111606662
349;1;100;0;38,00;11,60;1,00;7111606662
350;1;100;0;38,00;11,60;1,00;7111606662
351;1;100;0;38,00;11,60;1,00;7111606662
352;1;100;0;38,00;11,60;1,00;7111606662
353;1;100;0;38,00;11,60;1,00;7111606662
354;1;100;0;38,00;11,60;1,00;7111606662
355;1;100;0;38,00;11,60;1,00;7111606662
356;1;100;0;38,00;11,60;1,00;7111606662
357;1;100;0;38,00;11,60;1,00;7111606662
358;1;100;0;38,00;11,60;1,00;7111606662
359;1;100;0;38,00;11,60;1,00;7111606662
360;1;100;0;38,00;11,60;1,00;7111606662
361;1;100;0;38,00;11,60;1,00;7111606662
362;1;100;0;38,00;11,60;1,00;7111606662
363;1;100;0;38,00;11,60;1,00;7111606662
364;1;100;0;38,00;11,60;1,00;7111606662
365;1;100;0;38,00;11,60;1,00;7111606662
366;1;100;0;38,00;11,60;1,00;7111606662
367;1;100;0;38,00;11,60;1,00;7111606662
368;1;100;0;38,00;11,60;1,00;7111606662
369;1;100;0;38,00;11,60;1,00;7111606662
370;1;100;0;38,00;11,60;1,00;7111606662
371;1;100;0;38,00;11,60;1,00;7111606662
372;1;100;0;38,00;11,60;1,00;7111606662
373;1;100;0;38,00;11,60;1,00;7111606662
374;1;100;0;38,00;11,60;1,00;7111606662
375;1;100;0;38,00;11,60;1,00;7111606662
376;1;100;0;38,00;11,60;1,00;7111606662
377;1;100;0;38,00;11,60;1,00;7111606662
378;1;100;0;38,00;11,60;1,00;7111606662
379;1;100;0;38,00;11,60;1,00;7111606662
380;1;100;0;38,00;11,60;1,00;7111606662
381;1;100;0;38,00;11,60;1,00;7111606662
382;1;100;0;38,00;11,60;1,00;7111606662
383;1;100;0;38,00;11,60;1,00;7111606662
384;1;100;0;38,00;11,60;1,00;7111606662
385;1;100;0;38,00;11,60;1,00;7111606662
386;1;100;0;38,00;11,60;1,00;7111606662
387;1;100;0;38,00;11,60;1,00;7111606662
388;1;100;0;38,00;11,60;1,00;7111606662
389;1;100;0;38,00;11,60;1,00;7111606662
390;1;100;0;38,00;11,60;1,00;7111606662
391;1;100;0;38,00;11,60;1,00;7111606662
392;1;100;0;38,00;11,60;1,00;7111606662
393;1;100;0;38,00;11,60;1,00;7111606662
394;1;100;0;38,00;11,60;1,00;7111606662
