Day;Animals;Grasses;EmptySquares;AvgEnergy;AvgLifeSpan;AvgChildren;MostPopularGenotype
49;2;100;0;20,00;13,13;0,00;5263064550
50;2;100;0;20,00;13,13;0,00;5263064550
51;2;100;0;20,00;13,13;0,00;5263064550
52;2;100;0;20,00;13,13;0,00;5263064550
53;2;100;0;20,00;13,13;0,00;5263064550
54;2;100;0;20,00;13,13;0,00;5263064550
55;2;100;0;20,00;13,13;0,00;5263064550
56;2;100;0;20,00;13,13;0,00;5263064550
57;2;100;0;20,00;13,13;0,00;5263064550
58;2;100;0;20,00;13,13;0,00;5263064550
59;2;100;0;20,00;13,13;0,00;5263064550
60;2;100;0;20,00;13,13;0,00;5263064550
61;2;100;0;20,00;13,13;0,00;5263064550
62;2;100;0;20,00;13,13;0,00;5263064550
63;2;100;0;20,00;13,13;0,00;5263064550
64;2;100;0;20,00;13,13;0,00;5263064550
65;2;100;0;20,00;13,13;0,00;5263064550
66;2;100;0;20,00;13,13;0,00;5263064550
67;2;100;0;20,00;13,13;0,00;5263064550
68;2;100;0;20,00;13,13;0,00;5263064550
69;2;100;0;20,00;13,13;0,00;5263064550
70;2;100;0;20,00;13,13;0,00;5263064550
71;2;100;0;20,00;13,13;0,00;5263064550
72;2;100;0;20,00;13,13;0,00;5263064550
73;2;100;0;20,00;13,13;0,00;5263064550
74;2;100;0;20,00;13,13;0,00;5263064550
75;2;100;0;20,00;13,13;0,00;5263064550
76;2;100;0;20,00;13,13;0,00;5263064550
77;2;100;0;20,00;13,13;0,00;5263064550
78;2;100;0;20,00;13,13;0,00;5263064550
79;2;100;0;20,00;13,13;0,00;5263064550
80;2;100;0;20,00;13,13;0,00;5263064550
81;2;100;0;20,00;13,13;0,00;5263064550
82;2;100;0;20,00;13,13;0,00;5263064550
83;2;100;0;20,00;13,13;0,00;5263064550
84;2;100;0;20,00;13,13;0,00;5263064550
85;2;100;0;20,00;13,13;0,00;5263064550
86;2;100;0;20,00;13,13;0,00;5263064550
87;2;100;0;20,00;13,13;0,00;5263064550
88;2;100;0;20,00;13,13;0,00;5263064550
89;2;100;0;20,00;13,13;0,00;5263064550
90;2;100;0;20,00;13,13;0,00;5263064550
91;2;100;0;20,00;13,13;0,00;5263064550
92;2;100;0;20,00;13,13;0,00;5263064550
93;2;100;0;20,00;13,13;0,00;5263064550
94;2;100;0;20,00;13,13;0,00;5263064550
95;2;100;0;20,00;13,13;0,00;5263064550
96;2;100;0;20,00;13,13;0,00;5263064550
97;2;100;0;20,00;13,13;0,00;5263064550
98;2;100;0;20,00;13,13;0,00;5263064550
99;2;100;0;20,00;13,13;0,00;5263064550
100;2;100;0;20,00;13,13;0,00;5263064550
101;2;100;0;20,00;13,13;0,00;5263064550
102;2;100;0;20,00;13,13;0,00;5263064550
103;2;100;0;20,00;13,13;0,00;5263064550
104;2;100;0;20,00;13,13;0,00;5263064550
105;2;100;0;20,00;13,13;0,00;5263064550
106;2;100;0;20,00;13,13;0,00;5263064550
107;2;100;0;20,00;13,13;0,00;5263064550
108;2;100;0;20,00;13,13;0,00;5263064550
109;2;100;0;20,00;13,13;0,00;5263064550
110;2;100;0;20,00;13,13;0,00;5263064550
111;2;100;0;20,00;13,13;0,00;5263064550
112;2;100;0;20,00;13,13;0,00;5263064550
113;2;100;0;20,00;13,13;0,00;5263064550
114;2;100;0;20,00;13,13;0,00;5263064550
115;2;100;0;20,00;13,13;0,00;5263064550
116;2;100;0;20,00;13,13;0,00;5263064550
117;2;100;0;20,00;13,13;0,00;5263064550
118;2;100;0;20,00;13,13;0,00;5263064550
119;2;100;0;20,00;13,13;0,00;5263064550
120;2;100;0;20,00;13,13;0,00;5263064550
121;2;100;0;20,00;13,13;0,00;5263064550
122;2;100;0;20,00;13,13;0,00;5263064550
123;2;100;0;20,00;13,13;0,00;5263064550
124;2;100;0;20,00;13,13;0,00;5263064550
125;2;100;0;20,00;13,13;0,00;5263064550
126;2;100;0;20,00;13,13;0,00;5263064550
127;2;100;0;20,00;13,13;0,00;5263064550
128;2;100;0;20,00;13,13;0,00;5263064550
129;2;100;0;20,00;13,13;0,00;5263064550
130;2;100;0;20,00;13,13;0,00;5263064550
131;2;100;0;20,00;13,13;0,00;5263064550
132;2;100;0;20,00;13,13;0,00;5263064550
133;2;100;0;20,00;13,13;0,00;5263064550
134;2;100;0;20,00;13,13;0,00;5263064550
135;2;100;0;20,00;13,13;0,00;5263064550
136;2;100;0;20,00;13,13;0,00;5263064550
137;2;100;0;20,00;13,13;0,00;5263064550
138;2;100;0;20,00;13,13;0,00;5263064550
139;2;100;0;20,00;13,13;0,00;5263064550
140;2;100;0;20,00;13,13;0,00;5263064550
141;2;100;0;20,00;13,13;0,00;5263064550
142;2;100;0;20,00;13,13;0,00;5263064550
143;2;100;0;20,00;13,13;0,00;5263064550
144;2;100;0;20,00;13,13;0,00;5263064550
145;2;100;0;20,00;13,13;0,00;5263064550
146;2;100;0;20,00;13,13;0,00;5263064550
147;2;100;0;20,00;13,13;0,00;5263064550
148;2;100;0;20,00;13,13;0,00;5263064550
149;2;100;0;20,00;13,13;0,00;5263064550
150;2;100;0;20,00;13,13;0,00;5263064550
151;2;100;0;20,00;13,13;0,00;5263064550
152;2;100;0;20,00;13,13;0,00;5263064550
153;2;100;0;20,00;13,13;0,00;5263064550
154;2;100;0;20,00;13,13;0,00;5263064550
155;2;100;0;20,00;13,13;0,00;5263064550
156;2;100;0;20,00;13,13;0,00;5263064550
157;2;100;0;20,00;13,13;0,00;5263064550
158;2;100;0;20,00;13,13;0,00;5263064550
159;2;100;0;20,00;13,13;0,00;5263064550
160;2;100;0;20,00;13,13;0,00;5263064550
161;2;100;0;20,00;13,13;0,00;5263064550
162;2;100;0;20,00;13,13;0,00;5263064550
163;2;100;0;20,00;13,13;0,00;5263064550
164;2;100;0;20,00;13,13;0,00;5263064550
165;2;100;0;20,00;13,13;0,00;5263064550
166;2;100;0;20,00;13,13;0,00;5263064550
167;2;100;0;20,00;13,13;0,00;5263064550
168;2;100;0;20,00;13,13;0,00;5263064550
169;2;100;0;20,00;13,13;0,00;5263064550
170;2;100;0;20,00;13,13;0,00;5263064550
171;2;100;0;20,00;13,13;0,00;5263064550
172;2;100;0;20,00;13,13;0,00;5263064550
173;2;100;0;20,00;13,13;0,00;5263064550
174;2;100;0;20,00;13,13;0,00;5263064550
175;2;100;0;20,00;13,13;0,00;5263064550
176;2;100;0;20,00;13,13;0,00;5263064550
177;2;100;0;20,00;13,13;0,00;5263064550
178;2;100;0;20,00;13,13;0,00;5263064550
179;2;100;0;20,00;13,13;0,00;5263064550
180;2;100;0;20,00;13,13;0,00;5263064550
181;2;100;0;20,00;13,13;0,00;5263064550
182;2;100;0;20,00;13,13;0,00;5263064550
183;2;100;0;20,00;13,13;0,00;5263064550
184;2;100;0;20,00;13,13;0,00;5263064550
185;2;100;0;20,00;13,13;0,00;5263064550
186;2;100;0;20,00;13,13;0,00;5263064550
187;2;100;0;20,00;13,13;0,00;5263064550
188;2;100;0;20,00;13,13;0,00;5263064550
189;2;100;0;20,00;13,13;0,00;5263064550
190;2;100;0;20,00;13,13;0,00;5263064550
191;2;100;0;20,00;13,13;0,00;5263064550
192;2;100;0;20,00;13,13;0,00;5263064550
193;2;100;0;20,00;13,13;0,00;5263064550
194;2;100;0;20,00;13,13;0,00;5263064550
195;2;100;0;20,00;13,13;0,00;5263064550
196;2;100;0;20,00;13,13;0,00;5263064550
197;2;100;0;20,00;13,13;0,00;5263064550
198;2;100;0;20,00;13,13;0,00;5263064550
199;2;100;0;20,00;13,13;0,00;5263064550
200;2;100;0;20,00;13,13;0,00;5263064550
201;2;100;0;20,00;13,13;0,00;5263064550
202;2;100;0;20,00;13,13;0,00;5263064550
203;2;100;0;20,00;13,13;0,00;5263064550
204;2;100;0;20,00;13,13;0,00;5263064550
205;2;100;0;20,00;13,13;0,00;5263064550
206;2;100;0;20,00;13,13;0,00;5263064550
207;2;100;0;20,00;13,13;0,00;5263064550
208;2;100;0;20,00;13,13;0,00;5263064550
209;2;100;0;20,00;13,13;0,00;5263064550
210;2;100;0;20,00;13,13;0,00;5263064550
211;2;100;0;20,00;13,13;0,00;5263064550
212;2;100;0;20,00;13,13;0,00;5263064550
213;2;100;0;20,00;13,13;0,00;5263064550
214;2;100;0;20,00;13,13;0,00;5263064550
215;2;100;0;20,00;13,13;0,00;5263064550
216;2;100;0;20,00;13,13;0,00;5263064550
217;2;100;0;20,00;13,13;0,00;5263064550
218;2;100;0;20,00;13,13;0,00;5263064550
219;2;100;0;20,00;13,13;0,00;5263064550
220;2;100;0;20,00;13,13;0,00;5263064550
221;2;100;0;20,00;13,13;0,00;5263064550
222;2;100;0;20,00;13,13;0,00;5263064550
223;2;100;0;20,00;13,13;0,00;5263064550
224;2;100;0;20,00;13,13;0,00;5263064550
225;2;100;0;20,00;13,13;0,00;5263064550
226;2;100;0;20,00;13,13;0,00;5263064550
227;2;100;0;20,00;13,13;0,00;5263064550
228;2;100;0;20,00;13,13;0,00;5263064550
229;2;100;0;20,00;13,13;0,00;5263064550
230;2;100;0;20,00;13,13;0,00;5263064550
231;2;100;0;20,00;13,13;0,00;5263064550
232;2;100;0;20,00;13,13;0,00;5263064550
233;2;100;0;20,00;13,13;0,00;5263064550
234;2;100;0;20,00;13,13;0,00;5263064550
235;2;100;0;20,00;13,13;0,00;5263064550
236;2;100;0;20,00;13,13;0,00;5263064550
237;2;100;0;20,00;13,13;0,00;5263064550
238;2;100;0;20,00;13,13;0,00;5263064550
239;2;100;0;20,00;13,13;0,00;5263064550
240;2;100;0;20,00;13,13;0,00;5263064550
241;2;100;0;20,00;13,13;0,00;5263064550
242;2;100;0;20,00;13,13;0,00;5263064550
243;2;100;0;20,00;13,13;0,00;5263064550
244;2;100;0;20,00;13,13;0,00;5263064550
245;2;100;0;20,00;13,13;0,00;5263064550
246;2;100;0;20,00;13,13;0,00;5263064550
247;2;100;0;20,00;13,13;0,00;5263064550
248;2;100;0;20,00;13,13;0,00;5263064550
249;2;100;0;20,00;13,13;0,00;5263064550
250;2;100;0;20,00;13,13;0,00;5263064550
251;2;100;0;20,00;13,13;0,00;5263064550
252;2;100;0;20,00;13,13;0,00;5263064550
253;2;100;0;20,00;13,13;0,00;5263064550
254;2;100;0;20,00;13,13;0,00;5263064550
255;2;100;0;20,00;13,13;0,00;5263064550
256;2;100;0;20,00;13,13;0,00;5263064550
257;2;100;0;20,00;13,13;0,00;5263064550
258;2;100;0;20,00;13,13;0,00;5263064550
259;2;100;0;20,00;13,13;0,00;5263064550
260;2;100;0;20,00;13,13;0,00;5263064550
261;2;100;0;20,00;13,13;0,00;5263064550
262;2;100;0;20,00;13,13;0,00;5263064550
263;2;100;0;20,00;13,13;0,00;5263064550
264;2;100;0;20,00;13,13;0,00;5263064550
265;2;100;0;20,00;13,13;0,00;5263064550
266;2;100;0;20,00;13,13;0,00;5263064550
267;2;100;0;20,00;13,13;0,00;5263064550
268;2;100;0;20,00;13,13;0,00;5263064550
269;2;100;0;20,00;13,13;0,00;5263064550
270;2;100;0;20,00;13,13;0,00;5263064550
271;2;100;0;20,00;13,13;0,00;5263064550
272;2;100;0;20,00;13,13;0,00;5263064550
273;2;100;0;20,00;13,13;0,00;5263064550
274;2;100;0;20,00;13,13;0,00;5263064550
275;2;100;0;20,00;13,13;0,00;5263064550
276;2;100;0;20,00;13,13;0,00;5263064550
277;2;100;0;20,00;13,13;0,00;5263064550
278;2;100;0;20,00;13,13;0,00;5263064550
279;2;100;0;20,00;13,13;0,00;5263064550
280;2;100;0;20,00;13,13;0,00;5263064550
281;2;100;0;20,00;13,13;0,00;5263064550
282;2;100;0;20,00;13,13;0,00;5263064550
283;2;100;0;20,00;13,13;0,00;5263064550
284;2;100;0;20,00;13,13;0,00;5263064550
285;2;100;0;20,00;13,13;0,00;5263064550
286;2;100;0;20,00;13,13;0,00;5263064550
287;2;100;0;20,00;13,13;0,00;5263064550
288;2;100;0;20,00;13,13;0,00;5263064550
289;2;100;0;20,00;13,13;0,00;5263064550
290;2;100;0;20,00;13,13;0,00;5263064550
291;2;100;0;20,00;13,13;0,00;5263064550
292;2;100;0;20,00;13,13;0,00;5263064550
293;2;100;0;20,00;13,13;0,00;5263064550
